date,year,month,season,accession,sample,sheet,index,ct,hev,location,b,g,r,s,roost,region,species %,ff total
19-Dec-12,2012,Dec,Sum,P12-15949,18,E,6,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,25,F,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,26,F,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,24,F,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,27,F,4,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,31,G,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,29,G,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,30,G,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,28,G,4,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,33,H,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,34,H,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,36,H,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,32,H,4,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,37,H,5,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,35,H,6,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,40,I,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,39,I,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,38,I,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,41,I,4,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,45,J,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,43,J,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,42,J,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,44,J,4,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,46,K,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,49,K,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,47,K,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,48,K,4,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,50,L,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,51,L,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,54,M,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,52,M,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,53,M,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,57,N,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,55,N,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,56,N,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,60,O,1,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,59,O,2,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
19-Dec-12,2012,Dec,Sum,P12-15949,58,O,3,,0,Tannum Sands,1,0,1,0,br,CQ,"40,0,60,0",30000
02-Feb-12,2012,Feb,Sum,P12-10437,1,A,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,2,A,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,3,A,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,4,B,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,6,B,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,5,B,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,7,C,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,9,C,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,8,C,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,11,D,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,10,D,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,12,D,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,13,E,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,15,E,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,14,E,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,18,F,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,16,F,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,17,F,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,20,G,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,21,G,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,19,G,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,24,H,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,23,H,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,22,H,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,25,I,1,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,26,I,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,27,I,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,29,J,1,31.39,1,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,28,J,2,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10437,30,J,3,,0,Boonah,1,1,0,0,bg,SEQ,"5,95,0,0",9000
02-Feb-12,2012,Feb,Sum,P12-10438,2,A,1,38.21,1,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,3,A,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,1,A,3,32.31,1,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,4,B,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,6,B,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,5,B,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,7,B,4,38.09,1,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,10,C,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,9,C,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,8,C,3,38.28,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,12,D,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,11,D,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,13,D,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,14,E,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,15,E,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,16,E,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,18,F,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,17,F,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,19,F,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,22,G,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,21,G,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,20,G,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,23,H,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,25,H,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,24,H,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,26,I,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,28,I,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,27,I,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,30,J,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,29,J,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,31,K,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,32,K,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,33,K,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,36,L,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,34,L,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
02-Feb-12,2012,Feb,Sum,P12-10438,35,L,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,2,A,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,4,A,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,3,A,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,1,A,4,38.11,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,7,B,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,5,B,2,36.18,1,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,6,B,3,32.99,1,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,9,C,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,10,C,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,11,C,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,8,C,4,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,13,D,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,12,D,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,14,D,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,17,E,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,15,E,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,16,E,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,21,F,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,18,F,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,19,F,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,20,F,4,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,23,G,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,22,G,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,25,H,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,24,H,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,28,I,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,27,I,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,26,I,3,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,29,J,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,30,K,1,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
07-Feb-12,2012,Feb,Sum,P12-10484,31,K,2,,0,Gayndah,1,0,1,0,br,CQ,"15,0,85,0",100000
14-Feb-12,2012,Feb,Sum,P12-10572,3,A,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,2,A,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,1,A,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,6,B,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,5,B,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,4,B,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,9,C,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,7,C,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,8,C,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,11,D,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,12,D,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,10,D,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,15,E,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,13,E,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,14,E,3,36,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,18,F,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,16,F,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,17,F,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,19,G,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,20,G,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,21,G,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,22,H,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,24,H,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,23,H,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,27,I,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,25,I,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,26,I,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,28,J,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,29,J,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
14-Feb-12,2012,Feb,Sum,P12-10572,30,J,3,36.5,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",30000
16-Feb-12,2012,Feb,Sum,P12-10573,2,A,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,3,A,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,1,A,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,4,B,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,5,B,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,6,B,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,9,C,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,7,C,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,8,C,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,11,D,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,12,D,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,10,D,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,13,E,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,15,E,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,14,E,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,18,F,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,17,F,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,16,F,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,21,G,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,19,G,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,20,G,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,22,H,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,24,H,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,23,H,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,25,I,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,26,I,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,27,I,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,28,J,1,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,30,J,2,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
16-Feb-12,2012,Feb,Sum,P12-10573,29,J,3,,0,Charters Towers,1,0,1,0,br,NQ,"10,0,90,0",50000
14-Feb-12,2012,Feb,Sum,P12-10606,3,A,1,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,5,A,2,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,4,A,3,36.85,1,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,1,A,4,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,9,B,1,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,6,B,2,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,7,B,3,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,2,B,4,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,11,C,1,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,8,C,2,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,10,C,3,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,14,D,1,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
14-Feb-12,2012,Feb,Sum,P12-10606,12,D,2,,0,Gayndah,1,0,1,0,br,CQ,"10,0,90,0",100000
